"Codice_Prodotto";"Codice_EAN";"Quantita_Disponibile";"Quantita_in_Arrivo";"Data_Arrivo";"Codice_Fornitore";"Codice_Cliente"
"9416952030";"8051160977741";"0";"0";"";"";""
"9416952029";"8033954532534";"0";"0";"";"";""
"9416952028";"8032732277919";"0";"0";"";"";""
"9416952027";"8032732277827";"0";"0";"";"";""
"4407411006";"8032622984347";"0";"100";"";"";""
"4406411036";"8032622983401";"14";"0";"";"";""
"4404411013";"8032622984378";"0";"60";"";"";""
"4404411012";"8032622983708";"1";"0";"";"";""
"9616247029";"8004927112343";"0";"0";"";"";""
"9616247002";"8004927113074";"0";"0";"";"";""
"9620205294";"8015450872512";"0";"0";"";"";""
"0505102009";"4048164115327";"0";"304";"";"";""
"0505102008";"4048164115310";"0";"162";"";"";""
"0502102009";"6940461937146";"0";"200";"";"";""
"0402102016";"6940461937115";"8";"20";"";"";""
"0402102014";"6940461937153";"51";"0";"";"";""
"0402102013";"6940461937306";"0";"70";"";"";""
"0402102012";"6940461937313";"97";"0";"";"";""
"6823496165";"0045496512170";"9";"0";"";"";""
"6823496163";"0045496511920";"2";"0";"";"";""
"6802496177";"0045496431839";"0";"0";"";"";""
"6802496176";"0045496431709";"6";"0";"";"";""
"6801496211";"0045496454098";"0";"260";"";"";""
"6801496207";"0045496453893";"0";"12";"";"";""
"9480204147";"2000000063119";"0";"0";"";"";""
"9480019143";"5702015643474";"0";"0";"";"";""
"9480019103";"5702015573887";"0";"0";"";"";""
"9470951124";"5702015122405";"0";"0";"";"";""
"9470951049";"5702015119535";"0";"0";"";"";""
"9470951048";"5702015119382";"0";"0";"";"";""
"9470951042";"5702015115858";"0";"0";"";"";""
"9470951041";"5702015115827";"0";"0";"";"";""
"6231794002";"6955544580331";"0";"0";"";"";""
"6231794001";"6955544581444";"0";"0";"";"";""
"5430484005";"9120096776472";"0";"0";"";"";""
"5416484015";"9120096776496";"8";"0";"";"";""
"5410484050";"9120096773723";"4";"0";"";"";""
"9033162421";"8809329230806";"0";"0";"";"";""
"9460888385";"8032807078151";"0";"0";"";"";""
"9460888384";"8032807078359";"0";"0";"";"";""
"9460888383";"8032807078342";"0";"0";"";"";""
"9460888381";"8032807078328";"0";"0";"";"";""
"9460888380";"8032807078311";"0";"0";"";"";""
"9460888379";"8032807078267";"0";"0";"";"";""
"9460888378";"8032807078250";"0";"0";"";"";""
"9460888377";"8032807078243";"0";"0";"";"";""
"9460888376";"8032807078175";"0";"0";"";"";""
"9460888375";"8032807077628";"0";"0";"";"";""
"9460888374";"8032807077611";"0";"0";"";"";""
"9460888373";"8032807076621";"0";"0";"";"";""
"9460888372";"8032807077857";"0";"0";"";"";""
"9460888371";"8032807077840";"0";"0";"";"";""
"9460888370";"8032807078137";"0";"0";"";"";""
"9460888369";"8032807078083";"0";"0";"";"";""
"9460888368";"8032807078069";"0";"0";"";"";""
"9460888367";"8032807078052";"0";"0";"";"";""
"9460888366";"8032807077987";"0";"0";"";"";""
"9460888365";"8032807077970";"0";"0";"";"";""
"9460888364";"8032807077604";"0";"0";"";"";""
"9460888362";"8032807077581";"0";"0";"";"";""
"9460888408";"8032807078786";"0";"0";"";"";""
"9460888407";"8032807078779";"0";"0";"";"";""
"9460888406";"8032807035161";"0";"0";"";"";""
"9460888405";"8032807035154";"0";"0";"";"";""
"9460888404";"8032807035147";"0";"0";"";"";""
"9460888403";"8032807035130";"0";"0";"";"";""
"9460888402";"8032807035093";"0";"0";"";"";""
"9460888401";"8032807078717";"0";"0";"";"";""
"9460888400";"8032807078731";"0";"0";"";"";""
"9460888399";"8032807078649";"0";"0";"";"";""
"9460888398";"8032807078632";"0";"0";"";"";""
"9460888397";"8032807078557";"0";"0";"";"";""
"9460888396";"8032807078571";"0";"0";"";"";""
"9460888395";"8032807078564";"0";"0";"";"";""
"9460888394";"8032807078540";"0";"0";"";"";""
"9460888393";"8032807078533";"0";"0";"";"";""
"9460888392";"8032807078526";"0";"0";"";"";""
"9460888391";"8032807078519";"0";"0";"";"";""
"9460888390";"8032807078465";"0";"0";"";"";""
"9460888389";"8032807078458";"0";"0";"";"";""
"9460888387";"8032807078380";"0";"0";"";"";""
"9460888386";"8032807078373";"0";"0";"";"";""
"9470888001";"8032807070889";"0";"0";"";"";""
"9460888451";"8032807078977";"0";"0";"";"";""
"9460888450";"8032807078960";"0";"0";"";"";""
"9460888449";"8032807078953";"0";"0";"";"";""
"9460888448";"8032807078908";"0";"0";"";"";""
"9460888447";"8032807078892";"0";"0";"";"";""
"9460888446";"8032807078885";"0";"0";"";"";""
"9460888445";"8032807078847";"0";"0";"";"";""
"9460888444";"8032807078830";"0";"0";"";"";""
"9460888443";"8032807078724";"0";"0";"";"";""
"9460888442";"8032807070315";"0";"0";"";"";""
"9460888441";"8032807070292";"0";"0";"";"";""
"9460888440";"8032807070025";"0";"0";"";"";""
"9460888439";"8032807069852";"0";"0";"";"";""
"9460888438";"8032807069746";"0";"0";"";"";""
"9460888437";"8032807069432";"0";"0";"";"";""
"9460888436";"8032807069104";"0";"0";"";"";""
"9460888435";"8032807057798";"0";"0";"";"";""
"9460888434";"8032807055190";"0";"0";"";"";""
"9460888433";"8032807054940";"0";"0";"";"";""
"9460888432";"8032807053240";"0";"0";"";"";""
"9460888431";"8032807053233";"0";"0";"";"";""
"9460888361";"8032807077574";"0";"0";"";"";""
"9460888360";"8032807076782";"0";"0";"";"";""
"9460888359";"8032807045030";"0";"0";"";"";""
"9460888358";"8032807078090";"0";"0";"";"";""
"9460888357";"8032807077925";"0";"0";"";"";""
"9460888356";"8032807077918";"0";"0";"";"";""
"9460888355";"8032807077888";"0";"0";"";"";""
"9460888354";"8032807077864";"0";"0";"";"";""
"9460888353";"8032807077758";"0";"0";"";"";""
"9460888352";"8032807077741";"0";"0";"";"";""
"9460888351";"8032807077734";"0";"0";"";"";""
"9460888350";"8032807077727";"0";"0";"";"";""
"9460888349";"8032807077710";"0";"0";"";"";""
"9460888348";"8032807077703";"0";"0";"";"";""
"9460888347";"8032807077697";"0";"0";"";"";""
"9460888346";"8032807077567";"0";"0";"";"";""
"9460888345";"8032807077550";"0";"0";"";"";""
"9460888344";"8032807077543";"0";"0";"";"";""
"9460888343";"8032807077536";"0";"0";"";"";""
"9460888342";"8032807077512";"0";"0";"";"";""
"9460888341";"8032807073330";"0";"0";"";"";""
"9460888340";"8054317083852";"0";"0";"";"";""
"9460888339";"8032807066288";"0";"0";"";"";""
"9460888338";"8032807077475";"0";"0";"";"";""
"9460888337";"8032807077451";"0";"0";"";"";""
"9460888336";"8032807077444";"0";"0";"";"";""
"9460888335";"8032807077437";"0";"0";"";"";""
"9460888334";"8032807077505";"0";"0";"";"";""
"9460888333";"8032807077499";"0";"0";"";"";""
"9460888332";"8032807077468";"0";"0";"";"";""
"9460888331";"8032807077376";"0";"0";"";"";""
"9460888330";"8032807077369";"0";"0";"";"";""
"9460888329";"8032807077352";"0";"0";"";"";""
"9460888328";"8032807077345";"0";"0";"";"";""
"9460888327";"8032807077338";"0";"0";"";"";""
"9460888326";"8032807077321";"0";"0";"";"";""
"9460888325";"8032807077260";"0";"0";"";"";""
"9460888324";"8032807077253";"0";"0";"";"";""
"9460888323";"8032807077246";"0";"0";"";"";""
"9460888322";"8032807077222";"0";"0";"";"";""
"9460888321";"8032807077215";"0";"0";"";"";""
"9460888320";"8032807077208";"0";"0";"";"";""
"9460888319";"8032807077192";"0";"0";"";"";""
"9460888318";"8032807077154";"0";"0";"";"";""
"9460888317";"8032807077147";"0";"0";"";"";""
"9460888316";"8032807077130";"0";"0";"";"";""
"9460888315";"8032807077123";"0";"0";"";"";""
"9460888314";"8032807077116";"0";"0";"";"";""
"9460888313";"8032807077031";"0";"0";"";"";""
"9460888312";"8032807076522";"0";"0";"";"";""
"9460888311";"8032807076515";"0";"0";"";"";""
"9460888310";"8032807072234";"0";"0";"";"";""
"9460888309";"8032807076683";"0";"0";"";"";""
"9460888308";"8032807076676";"0";"0";"";"";""
"9460888307";"8032807076614";"0";"0";"";"";""
"9460888306";"8032807076607";"0";"0";"";"";""
"9460888305";"8032807076508";"0";"0";"";"";""
"9460888304";"8032807076492";"0";"0";"";"";""
"9460888303";"8032807077055";"0";"0";"";"";""
"9460888302";"8032807077024";"0";"0";"";"";""
"9460888301";"8032807077017";"0";"0";"";"";""
"9460888300";"8032807077000";"0";"0";"";"";""
"9460888299";"8032807076997";"0";"0";"";"";""
"9460888298";"8032807076911";"0";"0";"";"";""
"9460888297";"8032807076898";"0";"0";"";"";""
"9460888296";"8032807076881";"0";"0";"";"";""
"9460888295";"8032807076874";"0";"0";"";"";""
"9460888294";"8032807076775";"0";"0";"";"";""
"9460888293";"8032807076768";"0";"0";"";"";""
"9460888292";"8032807076751";"0";"0";"";"";""
"9460888289";"8032807073347";"0";"0";"";"";""
"9460888288";"8032807076577";"0";"0";"";"";""
"9460888287";"8032807076560";"0";"0";"";"";""
"9460888286";"8032807076447";"0";"0";"";"";""
"9460888285";"8032807076430";"0";"0";"";"";""
"9460888284";"8032807076423";"0";"0";"";"";""
"9460888283";"8032807076416";"0";"0";"";"";""
"9460888282";"8032807076409";"0";"0";"";"";""
"9460888281";"8032807076393";"0";"0";"";"";""
"9460888280";"8032807076546";"0";"0";"";"";""
"9460888279";"8032807076331";"0";"0";"";"";""
"9460888278";"8032807076324";"0";"0";"";"";""
"9460888277";"8032807076317";"0";"0";"";"";""
"9460888276";"8032807075983";"0";"0";"";"";""
"9460888275";"8032807075976";"0";"0";"";"";""
"9460888274";"8032807075969";"0";"0";"";"";""
"9460888273";"8032807075952";"0";"0";"";"";""
"9460888272";"8032807075945";"0";"0";"";"";""
"9460888271";"8032807075938";"0";"0";"";"";""
"9460888268";"8032807076294";"0";"0";"";"";""
"9460888267";"8032807075846";"0";"0";"";"";""
"9460888266";"8032807075822";"0";"0";"";"";""
"9460888265";"8032807075815";"0";"0";"";"";""
"9460888264";"8032807075808";"0";"0";"";"";""
"9460888263";"8032807075792";"0";"0";"";"";""
"9460888262";"8032807075778";"0";"0";"";"";""
"9460888261";"8032807075761";"0";"0";"";"";""
"9460888260";"8032807075754";"0";"0";"";"";""
"9460888259";"8032807075686";"0";"0";"";"";""
"9460888258";"8032807075679";"0";"0";"";"";""
"9460888257";"8032807076065";"0";"0";"";"";""
"9460888256";"8032807076058";"0";"0";"";"";""
"9460888255";"8032807076041";"0";"0";"";"";""
"9460888254";"8032807076034";"0";"0";"";"";""
"9460888253";"8032807076027";"0";"0";"";"";""
"9460888252";"8032807076010";"0";"0";"";"";""
"9460888251";"8032807076003";"0";"0";"";"";""
"9460888250";"8032807075990";"0";"0";"";"";""
"9460888249";"8032807075624";"0";"0";"";"";""
"9460888248";"8032807075617";"0";"0";"";"";""
"9460888247";"8032807075600";"0";"0";"";"";""
"9460888246";"8032807075594";"0";"0";"";"";""
"9460888245";"8032807075587";"0";"0";"";"";""
"9460888243";"8032807075488";"0";"0";"";"";""
"9460888242";"8032807075464";"0";"0";"";"";""
"9460888241";"8032807075426";"0";"0";"";"";""
"9460888240";"8032807075372";"0";"0";"";"";""
"9460888239";"8032807075365";"0";"0";"";"";""
"9460888238";"8032807075358";"0";"0";"";"";""
"9460888237";"8032807075341";"0";"0";"";"";""
"9460888236";"8032807075334";"0";"0";"";"";""
"9460888235";"8032807075327";"0";"0";"";"";""
"9460888234";"8032807075310";"0";"0";"";"";""
"9460888233";"8032807075303";"0";"0";"";"";""
"9460888232";"8032807075297";"0";"0";"";"";""
"9460888231";"8032807075280";"0";"0";"";"";""
"9460888230";"8032807075273";"0";"0";"";"";""
"9460888229";"8032807075266";"0";"0";"";"";""
"9460888228";"8032807075259";"0";"0";"";"";""
"9460888227";"8032807075242";"0";"0";"";"";""
"9460888226";"8032807074276";"0";"0";"";"";""
"9460888225";"8032807074269";"0";"0";"";"";""
"9460888224";"8032807072654";"0";"0";"";"";""
"9460888223";"8032807075112";"0";"0";"";"";""
"9460888222";"8032807075082";"0";"0";"";"";""
"9460888221";"8032807075075";"0";"0";"";"";""
"9460888220";"8032807075068";"0";"0";"";"";""
"9460888218";"8032807075044";"0";"0";"";"";""
"9460888217";"8032807075037";"0";"0";"";"";""
"9460888216";"8032807075013";"0";"0";"";"";""
"9460888213";"8032807073644";"0";"0";"";"";""
"9460888212";"8032807073637";"0";"0";"";"";""
"9460888211";"8032807075105";"0";"0";"";"";""
"9460888210";"8032807075099";"0";"0";"";"";""
"9460888209";"8032807074764";"0";"0";"";"";""
"9460888208";"8032807074733";"0";"0";"";"";""
"9460888207";"8032807074689";"0";"0";"";"";""
"9460888206";"8032807074672";"0";"0";"";"";""
"9460888205";"8032807074665";"0";"0";"";"";""
"9460888204";"8032807074597";"0";"0";"";"";""
"9460888203";"8032807074580";"0";"0";"";"";""
"9460888202";"8032807074542";"0";"0";"";"";""
"9460888201";"8032807072753";"0";"0";"";"";""
"9460888200";"8032807074221";"0";"0";"";"";""
"9460888198";"8032807074115";"0";"0";"";"";""
"9460888197";"8032807074108";"0";"0";"";"";""
"9460888196";"8032807074573";"0";"0";"";"";""
"9460888195";"8032807074566";"0";"0";"";"";""
"9460888192";"8032807073989";"0";"0";"";"";""
"9460888188";"8032807072739";"0";"0";"";"";""
"9460888186";"8032807073828";"0";"0";"";"";""
"9460888185";"8032807073811";"0";"0";"";"";""
"9460888184";"8032807073798";"0";"0";"";"";""
"9460888183";"8032807073781";"0";"0";"";"";""
"9460888182";"8032807073675";"0";"0";"";"";""
"9460888181";"8032807073668";"0";"0";"";"";""
"9460888180";"8032807073651";"0";"0";"";"";""
"9460888179";"8032807073156";"0";"0";"";"";""
"9460888178";"8032807073149";"0";"0";"";"";""
"9460888177";"8032807073507";"0";"0";"";"";""
"9460888176";"8032807073491";"0";"0";"";"";""
"9460888175";"8032807073484";"0";"0";"";"";""
"9460888174";"8032807073408";"0";"0";"";"";""
"9460888172";"8032807072784";"0";"0";"";"";""
"9460888171";"8032807072548";"0";"0";"";"";""
"9460888170";"8032807072449";"0";"0";"";"";""
"9460888165";"8032807073071";"0";"0";"";"";""
"9460888164";"8032807072524";"0";"0";"";"";""
"9460888163";"8032807072517";"0";"0";"";"";""
"9460888162";"8032807072500";"0";"0";"";"";""
"9460888159";"8032807072265";"0";"0";"";"";""
"9460888158";"8032807072111";"0";"0";"";"";""
"9460888148";"8032807072821";"0";"0";"";"";""
"9460888147";"8032807072487";"0";"0";"";"";""
"9460888146";"8032807072128";"0";"0";"";"";""
"9460888143";"8032807071909";"0";"0";"";"";""
"9460888142";"8032807071855";"0";"0";"";"";""
"9460888141";"8032807071848";"0";"0";"";"";""
"9460888140";"8032807071749";"0";"0";"";"";""
"9460888139";"8032807072012";"0";"0";"";"";""
"9460888137";"8032807071879";"0";"0";"";"";""
"9460888136";"8032807071862";"0";"0";"";"";""
"9460888135";"8032807071831";"0";"0";"";"";""
"9460888134";"8032807071824";"0";"0";"";"";""
"9460888133";"8032807071763";"0";"0";"";"";""
"9460888131";"8032807071640";"0";"0";"";"";""
"9460888129";"8032807071626";"0";"0";"";"";""
"9460888128";"8032807071619";"0";"0";"";"";""
"9460888127";"8032807071602";"0";"0";"";"";""
"9460888126";"8032807071596";"0";"0";"";"";""
"9460888125";"8032807071589";"0";"0";"";"";""
"9460888123";"8032807071565";"0";"0";"";"";""
"9460888122";"8032807071558";"0";"0";"";"";""
"9460888121";"8032807071541";"0";"0";"";"";""
"9460888119";"8032807071527";"0";"0";"";"";""
"9460888118";"8032807071398";"0";"0";"";"";""
"9460888114";"8032807071084";"0";"0";"";"";""
"9460888112";"8032807071015";"0";"0";"";"";""
"9460888111";"8032807070834";"0";"0";"";"";""
"9460888109";"8032807071947";"0";"0";"";"";""
"9460888108";"8032807071930";"0";"0";"";"";""
"9460888107";"8032807071923";"0";"0";"";"";""
"9460888106";"8032807071916";"0";"0";"";"";""
"9460888105";"8032807070926";"0";"0";"";"";""
"9460888104";"8032807070711";"0";"0";"";"";""
"9460888103";"8032807070704";"0";"0";"";"";""
"9460888100";"8032807070247";"0";"0";"";"";""
"9460888098";"8032807070131";"0";"0";"";"";""
"9460888097";"8032807070018";"0";"0";"";"";""
"9460888430";"8032807051956";"0";"0";"";"";""
"9460888429";"8032807050591";"0";"0";"";"";""
"9460888428";"8032807049694";"0";"0";"";"";""
"9460888427";"8032807042909";"0";"0";"";"";""
"9460888426";"8032807040066";"0";"0";"";"";""
"9460888425";"8032807040004";"0";"0";"";"";""
"9460888424";"8032807039831";"0";"0";"";"";""
"9460888423";"8032807037271";"0";"0";"";"";""
"9460888422";"8032807036205";"0";"0";"";"";""
"9460888421";"8032807035109";"0";"0";"";"";""
"9460888420";"8032807032924";"0";"0";"";"";""
"9460888419";"8032807032597";"0";"0";"";"";""
"9460888418";"8032807030876";"0";"0";"";"";""
"9460888417";"8032807029429";"0";"0";"";"";""
"9460888416";"8032807025681";"0";"0";"";"";""
"9460888415";"8032807024080";"0";"0";"";"";""
"9460888414";"8032807023656";"0";"0";"";"";""
"9460888413";"8032807018492";"0";"0";"";"";""
"9460888412";"8032807078922";"0";"0";"";"";""
"9460888411";"8032807078915";"0";"0";"";"";""
"9460888410";"8032807078816";"0";"0";"";"";""
"9460888409";"8032807078793";"0";"0";"";"";""
"1350779077";"8059304669163";"0";"0";"";"";""
"1350779076";"8059304668302";"0";"0";"";"";""
"1350779075";"8059304668296";"0";"0";"";"";""
"1350779074";"8059304668289";"0";"0";"";"";""
"1350779073";"8059304662485";"28";"0";"";"";""
"1350779072";"8059304662478";"26";"0";"";"";""
"1350779071";"8059304662447";"18";"0";"";"";""
"1350779015";"8032539563284";"0";"0";"";"";""
"1350779014";"8032539563277";"0";"0";"";"";""
"1350779013";"8032539563260";"0";"0";"";"";""
"9036180005";"4260752332408";"0";"0";"";"";""
"9036180004";"4260752332422";"0";"0";"";"";""
"3806180080";"4044155248906";"59";"0";"";"";""
"3806180079";"4260752330572";"0";"0";"";"";""
"3806180078";"4260752330558";"0";"0";"";"";""
"3806180077";"4260752330435";"0";"0";"";"";""
"3806180076";"4260752332590";"0";"0";"";"";""
"3806180075";"4260752332569";"0";"0";"";"";""
"3806180074";"4260752330619";"0";"0";"";"";""
"3806180073";"4260752330596";"0";"0";"";"";""
"3802180223";"7613389576573";"0";"0";"";"";""
"3802180222";"4044155262599";"0";"0";"";"";""
"3206180001";"4044155248951";"0";"0";"";"";""
"0205258004";"6901101827395";"0";"30";"";"";""
"4277259159";"6942351405025";"5";"0";"";"";""
"4277259158";"6942351404677";"0";"6";"";"";""
"4277259144";"6942351402581";"62";"0";"";"";""
"4277259138";"6942351406657";"0";"70";"";"";""
"0520258013";"6921727048851";"0";"0";"";"";""
"0510258030";"6921727072863";"3";"0";"";"";""
"0506258010";"6921727078513";"0";"8";"";"";""
"0506258004";"6921727067081";"0";"6";"";"";""
"0505258022";"6921727059963";"48";"0";"";"";""
"0503258001";"6921727066398";"0";"12";"";"";""
"0502258024";"6921727072078";"9";"40";"";"";""
"0502258023";"6921727073440";"12";"25";"";"";""
"0502258018";"6921727077622";"0";"1";"";"";""
"0502258011";"6921727054869";"0";"8";"";"";""
"0410258013";"6921727053701";"0";"60";"";"";""
"0410258012";"6921727075635";"83";"0";"";"";""
"0410258009";"6921727054876";"0";"0";"";"";""
"0410258006";"6921727053787";"3";"25";"";"";""
"0208258001";"6901101815507";"77";"150";"";"";""
"9034163058";"5025322364383";"0";"0";"";"";""
"9006620144";"0840023252747";"188";"0";"";"";""
"9006620139";"0840023278204";"107";"0";"";"";""
"9006620137";"0840023278501";"0";"30";"";"";""
"9006620136";"0840023278556";"0";"60";"";"";""
"9416997255";"0042288231820";"0";"0";"";"";""
"9416997254";"0602567786733";"0";"0";"";"";""
"9416997253";"0602567774877";"0";"0";"";"";""
"9416997251";"0602567732587";"0";"0";"";"";""
"9416997250";"0602567692706";"0";"0";"";"";""
"9416997249";"0602567565659";"0";"0";"";"";""
"9416997247";"0602567482239";"0";"0";"";"";""
"9416997246";"0602567482222";"0";"0";"";"";""
"9416997245";"0602517556317";"0";"0";"";"";""
"9416997244";"0600753840252";"0";"0";"";"";""
"9416997241";"8058964884596";"0";"0";"";"";""
"9416997240";"8058964884589";"0";"0";"";"";""
"9416997237";"5099997374220";"0";"0";"";"";""
"9416997236";"0731454004725";"0";"0";"";"";""
"9416997235";"0602567586258";"0";"0";"";"";""
"9416997234";"0602537940486";"0";"0";"";"";""
"9416997231";"0602567539094";"0";"0";"";"";""
"9416997229";"0602567503774";"0";"0";"";"";""
"9416997227";"0602567473930";"0";"0";"";"";""
"9460822417";"5053083171810";"0";"0";"";"";""
"9460822416";"5053083171100";"0";"0";"";"";""
"9460822415";"5053083171094";"0";"0";"";"";""
"9460822414";"5053083171056";"0";"0";"";"";""
"9460822413";"5053083171049";"0";"0";"";"";""
"9460822412";"5053083171032";"0";"0";"";"";""
"9460822411";"5053083171025";"0";"0";"";"";""
"9460822410";"5053083170998";"0";"0";"";"";""
"9460822377";"5053083174460";"0";"0";"";"";""
"9460822375";"5053083173692";"0";"0";"";"";""
"9460822374";"5053083173685";"0";"0";"";"";""
"9460822373";"5053083173678";"0";"0";"";"";""
"9460822372";"5053083173661";"0";"0";"";"";""
"9460822371";"5053083173319";"0";"0";"";"";""
"9460822370";"5053083173302";"0";"0";"";"";""
"9460822368";"5053083173265";"0";"0";"";"";""
"9460822367";"5053083172916";"0";"0";"";"";""
"9460822366";"5053083172893";"0";"0";"";"";""
"9460822365";"5053083172886";"0";"0";"";"";""
"9460822364";"5053083172879";"0";"0";"";"";""
"9460822363";"5053083172862";"0";"0";"";"";""
"9460822362";"5053083172848";"0";"0";"";"";""
"9460822361";"5053083172831";"0";"0";"";"";""
"9460822360";"5053083171452";"0";"0";"";"";""
"9460822359";"5053083171445";"0";"0";"";"";""
"9460822357";"5053083171322";"0";"0";"";"";""
"9460822356";"5053083171186";"0";"0";"";"";""
"9460822355";"5053083171179";"0";"0";"";"";""
"9460822352";"5053083158552";"0";"0";"";"";""
"9460822351";"5053083158309";"0";"0";"";"";""
"9460822349";"5053083153304";"0";"0";"";"";""
"9460822348";"5053083153298";"0";"0";"";"";""
"9460822347";"5053083142612";"0";"0";"";"";""
"9460822344";"5053083105280";"0";"0";"";"";""
"9460822343";"5053083105266";"0";"0";"";"";""
"9460822342";"5053083090661";"0";"0";"";"";""
"9460822341";"5053083172732";"0";"0";"";"";""
"9460822340";"5053083171780";"0";"0";"";"";""
"9460822339";"5053083170899";"0";"0";"";"";""
"9460822338";"5053083170882";"0";"0";"";"";""
"9460822337";"5053083170646";"0";"0";"";"";""
"9460822336";"5053083170592";"0";"0";"";"";""
"9460822335";"5053083170585";"0";"0";"";"";""
"9460822334";"5053083169640";"0";"0";"";"";""
"9460822333";"5053083169633";"0";"0";"";"";""
"9460822331";"5053083166427";"0";"0";"";"";""
"9460822330";"5053083166397";"0";"0";"";"";""
"9460822329";"5053083166380";"0";"0";"";"";""
"9460822328";"5053083166366";"0";"0";"";"";""
"9460822327";"5053083162696";"0";"0";"";"";""
"9460822326";"5053083160708";"0";"0";"";"";""
"9460822325";"5053083160678";"0";"0";"";"";""
"9460822324";"5053083151478";"0";"0";"";"";""
"9460822323";"5053083142568";"0";"0";"";"";""
"9460822320";"5053083142209";"0";"0";"";"";""
"9460822265";"5053083158064";"0";"0";"";"";""
"9460822263";"5053083158033";"0";"0";"";"";""
"9460822261";"5053083158002";"0";"0";"";"";""
"9460822259";"5053083157975";"0";"0";"";"";""
"9460822257";"5053083157944";"0";"0";"";"";""
"9460822252";"5053083157883";"0";"0";"";"";""
"9460822251";"5053083157876";"0";"0";"";"";""
"9460822250";"5053083157869";"0";"0";"";"";""
"9460822249";"5053083157852";"0";"0";"";"";""
"9460822248";"5053083157845";"0";"0";"";"";""
"9460822247";"5053083157821";"0";"0";"";"";""
"9460822245";"5053083157791";"0";"0";"";"";""
"9460822243";"5053083157753";"0";"0";"";"";""
"9460822241";"5053083157715";"0";"0";"";"";""
"9460822239";"8013123182203";"0";"0";"";"";""
"9460822238";"5053083159559";"0";"0";"";"";""
"9460822236";"5053083159177";"0";"0";"";"";""
"9460822234";"5053083142476";"0";"0";"";"";""
"9460822233";"5053083142452";"0";"0";"";"";""
"9460822231";"5050582941876";"0";"0";"";"";""
"9460822230";"5053083160128";"0";"0";"";"";""
"9460822229";"5053083160111";"0";"0";"";"";""
"9460822228";"5053083155223";"0";"0";"";"";""
"9460822224";"5053083152543";"0";"0";"";"";""
"9460822222";"8010773205054";"0";"0";"";"";""
"9460822221";"5053083154776";"0";"0";"";"";""
"9460822220";"5053083153403";"0";"0";"";"";""
"9460822219";"5053083153397";"0";"0";"";"";""
"9460822319";"5053083133573";"0";"0";"";"";""
"9460822318";"5053083166564";"0";"0";"";"";""
"9460822316";"5053083165765";"0";"0";"";"";""
"9460822315";"5053083164690";"0";"0";"";"";""
"9460822314";"8010773201704";"0";"0";"";"";""
"9460822313";"5053083166267";"0";"0";"";"";""
"9460822311";"5053083161668";"0";"0";"";"";""
"9460822309";"5053083159849";"0";"0";"";"";""
"9460822308";"5053083146672";"0";"0";"";"";""
"9460822304";"5053083158613";"0";"0";"";"";""
"9460822302";"5053083158590";"0";"0";"";"";""
"9460822298";"5053083158538";"0";"0";"";"";""
"9460822296";"5053083158507";"0";"0";"";"";""
"9460822294";"5053083158477";"0";"0";"";"";""
"9460822292";"5053083158446";"0";"0";"";"";""
"9460822289";"5053083158392";"0";"0";"";"";""
"9460822287";"5053083158378";"0";"0";"";"";""
"9460822286";"5053083158354";"0";"0";"";"";""
"9460822284";"5053083158323";"0";"0";"";"";""
"9460822282";"5053083158286";"0";"0";"";"";""
"9460822280";"5053083158262";"0";"0";"";"";""
"9460822278";"5053083158248";"0";"0";"";"";""
"9460822276";"5053083158217";"0";"0";"";"";""
"9460822272";"5053083158170";"0";"0";"";"";""
"9460822271";"5053083158163";"0";"0";"";"";""
"9460822270";"5053083158156";"0";"0";"";"";""
"9460822269";"5053083158125";"0";"0";"";"";""
"9460822267";"5053083158095";"0";"0";"";"";""
"9416997280";"0094638246817";"0";"0";"";"";""
"9416997279";"0094638241515";"0";"0";"";"";""
"9416997278";"0602567894759";"0";"0";"";"";""
"9416997276";"8058964884633";"0";"0";"";"";""
"9416997275";"8058964884626";"0";"0";"";"";""
"9416997274";"5051300208929";"0";"0";"";"";""
"9416997273";"5051300205522";"0";"0";"";"";""
"9416997272";"5051300205324";"0";"0";"";"";""
"9416997271";"5051300205126";"0";"0";"";"";""
"9416997270";"5051300204723";"0";"0";"";"";""
"9416997269";"5051300203825";"0";"0";"";"";""
"9416997268";"5051300203726";"0";"0";"";"";""
"9416997267";"5034504166622";"0";"0";"";"";""
"9416997266";"5034504166523";"0";"0";"";"";""
"9416997265";"5034504166226";"0";"0";"";"";""
"9416997264";"0602567863182";"0";"0";"";"";""
"9416997263";"0602567793489";"0";"0";"";"";""
"9416997262";"0602557054972";"0";"0";"";"";""
"9416997261";"0602517906075";"0";"0";"";"";""
"9416997260";"0600753846247";"0";"0";"";"";""
"9416997259";"0042288234029";"0";"0";"";"";""
"9416997258";"0042288233121";"0";"0";"";"";""
"9416997257";"0042288232223";"0";"0";"";"";""
"9416997256";"0042288231929";"0";"0";"";"";""
"9460997001";"0888072341227";"0";"0";"";"";""
"9460822448";"5053083182014";"0";"0";"";"";""
"9460822447";"5053083182007";"0";"0";"";"";""
"9460822446";"5053083180102";"0";"0";"";"";""
"9460822445";"5053083180096";"0";"0";"";"";""
"9460822444";"5053083179731";"0";"0";"";"";""
"9460822443";"5053083179724";"0";"0";"";"";""
"9460822442";"5053083179434";"0";"0";"";"";""
"9460822441";"5053083179380";"0";"0";"";"";""
